filename,clipdet_latent10k_plus_global,clipdet_latent10k_plus_local,clipdet_latent10k_plus_fusiongl,clipdet_latent10k_plus,Corvi2023,clipdet_latent10k_plus_fusion_soft_or,clipdet_latent10k_plus_fusion_w_70G_30L,clipdet_latent10k_plus_fusion_w_50G_50L,clipdet_latent10k_plus_fusion_w_30G_70L,clipdet_latent10k_plus_fusion_max_calibrated,clipdet_latent10k_plus_fusion_dynamic,fusion
DiT_256/33.png,1.3803037,2.6806288,2.6806288,2.6806288,20.758018,2.494531,0.880786,0.9585571,1.0363282,1.1529849,0.99589,3.3466275
DiT_256/330.png,-0.30352476,1.8304133,1.8304133,1.8304133,25.867367,1.4531021,-0.008396223,0.20029,0.4089762,0.72200555,0.30340916,3.2565835
DiT_256/331.png,-0.31234723,1.2459377,1.2459377,1.2459377,16.899714,1.2105575,-0.10125995,0.049308985,0.19987792,0.42573133,0.067854956,2.4227078
DiT_256/332.png,2.5093536,2.4383569,2.5093536,2.5093536,9.9013815,2.9807975,1.3534677,1.2610986,1.1687295,1.4920214,1.313496,2.6099133
DiT_256/333.png,-1.5962718,0.6502765,0.6502765,0.6502765,5.6623178,0.58973217,-0.7712605,-0.5155327,-0.2598048,0.123787075,-0.8187267,1.5081925
DiT_256/334.png,0.022169441,2.2349322,2.2349322,2.2349322,15.902376,1.7373282,0.20010096,0.40780312,0.6155053,0.9270586,0.60855025,2.8159745
DiT_256/335.png,1.8440783,2.6205437,2.6205437,2.6205437,8.914679,2.6989703,1.0809437,1.0928247,1.1047058,1.1225274,1.0937067,2.6158895
DiT_256/336.png,1.3070959,1.5856762,1.5856762,1.5856762,17.266933,2.0269392,0.6812369,0.6574397,0.63364255,0.71693265,0.660975,2.5913718
DiT_256/337.png,0.9828552,1.530105,1.530105,1.530105,24.85109,1.8512064,0.5264607,0.53883696,0.55121315,0.5697774,0.53979397,3.0567665
DiT_256/338.png,-1.2036339,0.5657184,0.5657184,0.5657184,10.174033,0.65764415,-0.6069274,-0.4103984,-0.21386942,0.080924086,-0.60142994,1.7439471
DiT_256/339.png,1.9919963,3.2077515,3.2077515,3.2077515,10.32025,3.02055,1.2369947,1.2893353,1.3416758,1.4201865,1.3063604,3.0214925
DiT_256/34.png,1.4752423,1.8189148,1.8189148,1.8189148,10.673798,2.1973226,0.792588,0.77075624,0.74892455,0.8253357,0.7737322,2.301862
DiT_256/340.png,2.6881447,2.6847386,2.6881447,2.6881447,17.830952,3.1780756,1.4716214,1.3811777,1.2907338,1.607287,1.4314492,3.1689157
DiT_256/341.png,0.55792475,2.0727415,2.0727415,2.0727415,16.055058,1.8767592,0.41721523,0.5393946,0.661574,0.84484315,0.6298962,2.7445562
DiT_256/342.png,0.20416781,2.585608,2.585608,2.585608,24.277779,1.9545937,0.3355622,0.5553496,0.77513707,1.1048182,0.8301509,3.5215993
DiT_256/343.png,0.4698541,2.3131928,2.3131928,2.3131928,18.498976,1.9404861,0.41403607,0.5719484,0.7298608,0.96672934,0.7201786,3.0148816
DiT_256/344.png,-1.6006773,-1.0914533,-1.0914533,-1.0914533,18.766893,-0.07324631,-1.0381166,-0.9583994,-0.87868214,-0.7591062,-0.9975996,1.8761635
DiT_256/345.png,1.8623164,2.7289195,2.7289195,2.7289195,16.080261,2.7527528,1.1056552,1.1261718,1.1466886,1.1774637,1.1288004,3.084757
DiT_256/346.png,0.6649389,1.6432092,1.6432092,1.6432092,16.772232,1.7510506,0.40018952,0.4650241,0.5298587,0.62711066,0.49106848,2.5862544
DiT_256/347.png,0.052783012,2.0581505,2.0581505,2.0581505,22.794613,1.6735016,0.18703294,0.37286547,0.55869806,0.83744687,0.53848666,3.1617987
DiT_256/348.png,-0.53888905,1.9979126,1.9979126,1.9979126,15.771683,1.449315,-0.08914092,0.16687417,0.42288926,0.80691195,0.27269942,2.6907678
DiT_256/349.png,0.22309443,1.9149362,1.9149362,1.9149362,29.637232,1.6779934,0.24211325,0.3914668,0.5408203,0.7648507,0.52474546,3.547045
DiT_256/35.png,1.1916013,1.3243024,1.3243024,1.3243024,14.847265,1.8751801,0.58936816,0.5539644,0.5185606,0.6424739,0.56177795,2.3272452
DiT_256/350.png,1.4319284,2.1476378,2.1476378,2.1476378,16.83603,2.303005,0.82303053,0.84010994,0.8571894,0.88280857,0.841932,2.829275
DiT_256/351.png,0.2927747,0.63249093,0.63249093,0.63249093,17.070734,1.2182328,0.078535214,0.08888843,0.09924165,0.11477148,0.08955821,2.2009082
DiT_256/352.png,0.12600967,1.8936367,1.8936367,1.8936367,26.005192,1.6322036,0.19506118,0.35477337,0.51448554,0.75405383,0.4907691,3.2946615
DiT_256/353.png,2.3784776,2.9861941,2.9861941,2.9861941,20.285196,3.131012,1.3777158,1.3577621,1.3378084,1.4076464,1.3602484,3.4822214
DiT_256/354.png,0.38047847,0.23174417,0.38047847,0.38047847,11.80358,1.1230049,0.05717241,0.015589021,-0.025994372,0.11954751,0.017209508,1.7806301
DiT_256/355.png,0.85528016,2.4730759,2.4730759,2.4730759,25.036253,2.1686003,0.61228716,0.7367123,0.86113733,1.047775,0.83046764,3.5129092
DiT_256/356.png,1.7202761,1.3463483,1.7202761,1.7202761,16.167519,2.1505525,0.8313043,0.7299688,0.6286333,0.98330754,0.7928106,2.5838652
DiT_256/357.png,2.3108249,1.3209276,2.3108249,2.3108249,18.089834,2.4614646,1.093945,0.9138876,0.7338302,1.3640311,1.1038557,2.9883163
DiT_256/358.png,-0.25961596,1.2011249,1.2011249,1.2011249,19.092508,1.2114723,-0.084277846,0.054948807,0.19417545,0.40301543,0.0740554,2.544237
DiT_256/359.png,-0.30776876,-0.5032304,-0.30776876,-0.30776876,11.529907,0.5932745,-0.3651929,-0.39254707,-0.41990122,-0.32416165,-0.39721638,1.5597768
DiT_256/36.png,0.14926943,1.1444478,1.1444478,1.1444478,32.602547,1.344571,0.09162748,0.17238691,0.25314635,0.3742855,0.20685086,3.425121
DiT_256/360.png,0.52444386,0.35133407,0.52444386,0.52444386,9.787668,1.2272923,0.14032824,0.092306286,0.044284325,0.2123612,0.103356734,1.7057273
DiT_256/361.png,2.437456,2.2163846,2.437456,2.437456,17.93909,2.854993,1.2872657,1.181663,1.0760605,1.4456694,1.2497869,3.0437942
DiT_256/362.png,-0.29007903,1.2824591,1.2824591,1.2824591,9.208369,1.2329274,-0.08565675,0.065743536,0.21714383,0.44424427,0.090591714,1.9712267
DiT_256/363.png,2.0857718,2.139864,2.139864,2.139864,20.099174,2.6347656,1.1169188,1.0489043,0.98088974,1.2189406,1.0775412,3.0288804
DiT_256/364.png,0.39232323,1.1754609,1.1754609,1.1754609,26.56768,1.4562681,0.20603049,0.258595,0.3111595,0.3900062,0.27576518,3.0265381
DiT_256/365.png,-0.17877951,1.3705376,1.3705376,1.3705376,15.409642,1.307701,-0.022034556,0.12394439,0.26992333,0.48889178,0.16894734,2.381752
DiT_256/366.png,0.8092803,0.67515385,0.8092803,0.8092803,16.45453,1.4667205,0.31811482,0.2661956,0.2142764,0.39599365,0.28294915,2.2243686
DiT_256/367.png,0.09714809,0.94125116,0.94125116,0.94125116,5.75114,1.2475793,0.03720537,0.10408494,0.17096452,0.2712839,0.12142527,1.629101
DiT_256/368.png,0.04281187,1.0660706,1.0660706,1.0660706,8.239695,1.2727144,0.03166569,0.11820567,0.20474564,0.3345556,0.14366102,1.8229132
DiT_256/369.png,1.4915988,1.492449,1.492449,1.492449,21.227846,2.084726,0.7503232,0.693285,0.6362468,0.8358806,0.7134818,2.803237
DiT_256/37.png,-1.2057867,1.7654421,1.7654421,1.7654421,25.944954,1.1645527,-0.42545485,-0.10701883,0.2114172,0.68907124,-0.1918917,3.2323575
DiT_256/370.png,-0.69102186,0.83765334,0.83765334,0.83765334,6.1000566,0.9212041,-0.3342391,-0.17623663,-0.018234178,0.21876954,-0.24513936,1.6066718
DiT_256/371.png,2.1091506,2.5108874,2.5108874,2.5108874,6.4182105,2.7927067,1.1838915,1.1504774,1.1170632,1.2340128,1.1574392,2.4235566
DiT_256/372.png,0.28435722,1.8531002,1.8531002,1.8531002,26.565489,1.676614,0.26035675,0.39554214,0.5307275,0.7335056,0.5056026,3.3132243
DiT_256/373.png,0.49702534,1.2681262,1.2681262,1.2681262,14.132633,1.5355082,0.2673729,0.31583172,0.3642906,0.43697885,0.33043697,2.259477
DiT_256/374.png,1.5012614,1.8292621,1.8292621,1.8292621,20.928972,2.2142198,0.8059036,0.781766,0.7576284,0.84211004,0.785403,2.9339414
DiT_256/375.png,1.9414022,3.0030422,3.0030422,3.0030422,8.734567,2.9075663,1.1830318,1.2211423,1.2592525,1.3164182,1.2301923,2.8189952
DiT_256/376.png,2.7784061,3.717744,3.717744,3.717744,14.922929,3.6631527,1.6694462,1.6720915,1.6747369,1.6787049,1.6721354,3.5783243
DiT_256/377.png,-0.2366677,1.199888,1.199888,1.199888,13.025291,1.2192156,-0.0741097,0.062032625,0.19817495,0.40238845,0.08311875,2.1631525
DiT_256/378.png,0.43287715,2.3967083,2.3967083,2.3967083,14.498156,1.9609828,0.41004923,0.58119625,0.75234324,1.0090638,0.7538569,2.81452
DiT_256/379.png,-0.3528938,1.6158292,1.6158292,1.6158292,10.386215,1.3469523,-0.06330797,0.12998903,0.32328603,0.61323154,0.19245382,2.1893382
DiT_256/38.png,0.8643013,1.8670397,1.8670397,1.8670397,18.923744,1.9264653,0.5241973,0.5860185,0.6478398,0.7405716,0.60971683,2.8239408
DiT_256/380.png,-0.33856532,1.0608382,1.0608382,1.0608382,13.519984,1.128331,-0.14124022,-0.0060563684,0.12912747,0.33190328,-0.008103132,2.1366675
DiT_256/381.png,-0.44534117,0.9939173,0.9939173,0.9939173,28.054766,1.0648394,-0.19960344,-0.05743657,0.08473032,0.29798067,-0.077828094,3.058303
DiT_256/382.png,0.7523861,0.50900453,0.7523861,0.7523861,10.949147,1.385036,0.26717266,0.20574489,0.14431712,0.3593143,0.22914478,1.8595712
DiT_256/383.png,-1.0656309,-1.6285412,-1.0656309,-1.0656309,8.473179,-0.042569835,-0.8783337,-0.92205524,-0.96577686,-0.81275123,-0.9339553,1.190309
DiT_256/384.png,1.2966504,1.8436674,1.8436674,1.8436674,7.5907063,2.1190195,0.7157561,0.7194612,0.7231664,0.72872406,0.71954703,2.1403673
DiT_256/385.png,1.6765273,2.246104,2.246104,2.246104,13.85776,2.4634554,0.9483885,0.94391227,0.93943596,0.9551029,0.94403756,2.699184
DiT_256/386.png,-0.12314728,0.9732244,0.9732244,0.9732244,15.767302,1.1735507,-0.05734864,0.041177057,0.13970275,0.28749132,0.051313818,2.2424304
DiT_256/387.png,0.0003593266,1.0561115,1.0561115,1.0561115,15.823629,1.2523674,0.010992944,0.10199703,0.19300112,0.32950726,0.12512226,2.2783258
DiT_256/388.png,0.7653942,1.7781678,1.7781678,1.7781678,11.362454,1.8476431,0.466047,0.53161126,0.59717554,0.69552195,0.55823994,2.3222806
DiT_256/389.png,0.34332296,1.7880416,1.7880416,1.7880416,14.680015,1.6737351,0.2770736,0.3980603,0.51904696,0.700527,0.48685497,2.5242934
DiT_256/39.png,-1.2489593,1.807826,1.807826,1.807826,24.25895,1.1729503,-0.4384926,-0.110193044,0.21810654,0.7105559,-0.20026961,3.1402733
DiT_256/390.png,1.4079851,2.2786827,2.2786827,2.2786827,20.473854,2.3434389,0.83215356,0.86560565,0.8990578,0.949236,0.8725834,3.1213477
DiT_256/391.png,0.10497776,0.8201903,0.8201903,0.8201903,12.649655,1.2063146,0.022328839,0.07592557,0.1295223,0.20991741,0.086079486,1.9893364
DiT_256/392.png,1.7929535,1.4138706,1.7929535,1.7929535,9.499348,2.2123957,0.8743708,0.77050984,0.666649,1.0301622,0.83645386,2.222226
DiT_256/393.png,2.3647146,2.5564282,2.5564282,2.5564282,14.502922,2.9481874,1.3061495,1.2444001,1.1826508,1.3987734,1.2680436,2.8986068
DiT_256/394.png,0.4030868,1.2262609,1.2262609,1.2262609,10.0805,1.4798061,0.2186132,0.27494,0.33126682,0.41575703,0.29463938,1.9978985
DiT_256/395.png,0.9931264,1.045772,1.045772,1.045772,6.406215,1.6807154,0.45744258,0.41939217,0.38134176,0.5145182,0.4284139,1.7096103
DiT_256/396.png,0.56663346,0.7895942,0.7895942,0.7895942,18.29067,1.3934315,0.22601482,0.21698432,0.20795381,0.23956059,0.21749392,2.3353283
DiT_256/397.png,0.64460504,1.2059473,1.2059473,1.2059473,7.3035603,1.5770128,0.3245179,0.3476442,0.37077048,0.40545994,0.35098314,1.8288348
DiT_256/398.png,3.6097147,3.6316466,3.6316466,3.6316466,0.539325,4.1031265,2.0315113,1.9182398,1.8049686,2.2014182,1.9963531,2.7918987
DiT_256/399.png,1.7075963,2.6177547,2.6177547,2.6177547,7.2130766,2.628671,1.0189271,1.0481232,1.0773194,1.1211135,1.0534414,2.5234516
DiT_256/4.png,0.6521894,-0.71171325,0.6521894,0.6521894,8.93914,0.98287404,0.03631848,-0.13594785,-0.3082142,0.29471803,-0.1941379,1.7008988
DiT_256/40.png,0.9555701,1.2777334,1.2777334,1.2777334,8.20245,1.7454307,0.47576874,0.46607733,0.4563859,0.49030587,0.46666425,1.9112734
DiT_256/400.png,0.88309574,2.3712978,2.3712978,2.3712978,11.364982,2.1384063,0.60936236,0.7198826,0.83040285,0.99618316,0.7943395,2.6190393
DiT_256/401.png,2.3716533,2.678972,2.678972,2.678972,5.758409,3.0012007,1.3279163,1.2776959,1.2274755,1.4032468,1.2933767,2.4818828
DiT_256/402.png,0.17853639,1.0991473,1.0991473,1.0991473,5.8554707,1.3392705,0.09794632,0.1703395,0.24273264,0.3513224,0.20087327,1.7014025
DiT_256/403.png,1.7459018,2.2856967,2.2856967,2.2856967,14.869233,2.5142927,0.9857173,0.9763099,0.9669025,0.99982834,0.9768629,2.7795117
DiT_256/404.png,0.354966,1.5227437,1.5227437,1.5227437,9.113136,1.5732832,0.24198362,0.33457285,0.42716208,0.56604594,0.3872158,2.0731754
DiT_256/405.png,1.1585791,2.5403209,2.5403209,2.5403209,8.7775545,2.3323321,0.75938785,0.8515233,0.94365877,1.081862,0.90366036,2.56494
DiT_256/406.png,1.9510236,0.7649473,1.9510236,1.9510236,11.749247,2.0822554,0.84702265,0.6569918,0.46696082,1.1320691,0.8671149,2.4282117
DiT_256/407.png,-1.1758302,0.8360796,0.8360796,0.8360796,11.624935,0.77500933,-0.5532657,-0.33291212,-0.11255859,0.21797179,-0.5098202,1.932464
DiT_256/408.png,1.5670745,2.165685,2.165685,2.165685,13.886471,2.376846,0.8867645,0.8882481,0.8897315,0.89195675,0.8882618,2.6602225
DiT_256/409.png,3.1132846,3.7354565,3.7354565,3.7354565,5.2235856,3.8597245,1.8232656,1.7845278,1.74579,1.8813723,1.7938776,3.0698504
DiT_256/41.png,0.19570592,1.7895916,1.7895916,1.7895916,16.101845,1.6162301,0.2106918,0.3508692,0.4910466,0.7013127,0.46888763,2.6119006
DiT_256/410.png,-0.5248493,0.7893321,0.7893321,0.7893321,19.521086,0.9580569,-0.26659602,-0.13491853,-0.0032410473,0.1942752,-0.17906529,2.4152648
DiT_256/411.png,0.5593103,2.0803943,2.0803943,2.0803943,3.9043415,1.8804641,0.4190043,0.5417809,0.66455746,0.84872234,0.63314265,2.0656655
DiT_256/412.png,-0.15807125,1.419273,1.419273,1.419273,14.365616,1.3346606,-0.0052779317,0.14297178,0.2912215,0.51359606,0.19560249,2.338412
DiT_256/413.png,2.604171,2.8257701,2.8257701,2.8257701,-1.1585201,3.188419,1.4551722,1.3898537,1.3245354,1.5531497,1.4162848,2.2406042
DiT_256/414.png,1.3033102,0.9569567,1.3033102,1.3033102,6.9682856,1.802796,0.58391786,0.4968685,0.40981916,0.7144919,0.5434947,1.8527306
DiT_256/415.png,0.41458645,1.021306,1.021306,1.021306,13.200175,1.4089519,0.19263498,0.22670047,0.26076597,0.3118642,0.23393583,2.1012025
DiT_256/416.png,2.1523898,3.7686946,3.7686946,3.7686946,4.9512467,3.3482573,1.3946817,1.4832103,1.571739,1.7045319,1.531409,3.0767727
DiT_256/417.png,0.90770805,0.60188514,0.90770805,0.90770805,9.454021,1.489744,0.3513918,0.27935335,0.2073149,0.45944947,0.31144178,1.829664
DiT_256/418.png,0.6156548,1.9058621,1.9058621,1.9058621,3.6107643,1.8334346,0.41789037,0.5157077,0.613525,0.760251,0.57434493,1.9610283
DiT_256/419.png,2.725018,-10.0,2.725018,2.725018,11.171477,1.6371598,-0.4407295,-1.8219216,-3.203114,1.631059,-5.0989027,2.7974567
DiT_256/42.png,-0.13771132,-0.4007644,-0.13771132,-0.13771132,8.37543,0.6967893,-0.27286616,-0.31175923,-0.35065228,-0.21452656,-0.32118374,1.4063854
DiT_256/420.png,-2.1889331,-0.66100335,-0.66100335,-0.66100335,7.3512764,-0.080714345,-1.2381291,-1.0389233,-0.8397174,-0.5409085,-1.2682861,1.2050555
DiT_256/421.png,1.4323788,1.4576879,1.4576879,1.4576879,9.0945635,2.0423284,0.71831185,0.66538525,0.61245865,0.7977017,0.6827914,2.0424745
DiT_256/422.png,-1.0281568,1.5896845,1.5896845,1.5896845,12.608523,1.1329072,-0.37202063,-0.09430659,0.18340747,0.5999786,-0.15958887,2.3080137
DiT_256/423.png,0.49346307,0.9836755,0.9836755,0.9836755,11.793863,1.429536,0.22250834,0.24258855,0.26266873,0.29278904,0.24510649,2.0002854
DiT_256/424.png,1.007594,1.1828649,1.1828649,1.1828649,13.043963,1.7359531,0.4848196,0.45880234,0.43278515,0.5238454,0.463027,2.1572204
DiT_256/425.png,-0.8014348,0.6871487,0.6871487,0.6871487,9.512543,0.82667416,-0.40695444,-0.2499738,-0.09299316,0.14247783,-0.34608287,1.7482818
DiT_256/426.png,1.3571572,3.8375063,3.8375063,3.8375063,5.9761114,2.9884012,1.0462687,1.2443099,1.4423512,1.739413,1.4711945,3.1684325
DiT_256/427.png,0.98848057,1.2781262,1.2781262,1.2781262,10.586011,1.761073,0.49068052,0.47678548,0.46289045,0.51152307,0.4779917,2.0499272
DiT_256/428.png,1.4659703,1.5010282,1.5010282,1.5010282,20.81342,2.0748978,0.74006206,0.6871981,0.63433415,0.819358,0.7045633,2.780107
DiT_256/429.png,1.7385895,1.2011577,1.7385895,1.7385895,9.062019,2.1101005,0.8174895,0.6990731,0.58065665,0.9951141,0.78423977,2.171384
DiT_256/43.png,1.3789883,1.4169588,1.4169588,1.4169588,25.250698,2.0009193,0.6880237,0.6378521,0.58768046,0.76328117,0.6535026,3.0356028
DiT_256/430.png,-0.7908254,-0.34525487,-0.34525487,-0.34525487,5.8160605,0.45411798,-0.5591661,-0.50821966,-0.4572733,-0.38085374,-0.5243546,1.1898134
DiT_256/431.png,-0.55172837,-0.66450703,-0.55172837,-0.55172837,10.660425,0.44352365,-0.49981412,-0.5120628,-0.5243115,-0.48144105,-0.5130002,1.4431028
DiT_256/432.png,-0.1002675,1.0744635,1.0744635,1.0744635,7.578654,1.2208059,-0.0316277,0.07421164,0.180051,0.33881003,0.093811944,1.7883546
DiT_256/433.png,0.110039264,1.3121929,1.3121929,1.3121929,11.682491,1.393328,0.09943275,0.20225668,0.3050806,0.4593165,0.25355121,2.1297114
DiT_256/434.png,-0.021090746,1.8211142,1.8211142,1.8211142,14.108675,1.5478146,0.11764817,0.28897488,0.46030158,0.7172917,0.40941373,2.5053496
DiT_256/435.png,1.8176632,1.649335,1.8176632,1.8176632,12.823116,2.3095894,0.9213295,0.8381542,0.75497884,1.0460925,0.88078,2.4269176
DiT_256/436.png,1.068766,0.9361556,1.068766,1.068766,18.703836,1.6794416,0.47490814,0.41599178,0.35707545,0.56328267,0.43753088,2.4667706
DiT_256/437.png,1.8193655,0.4583605,1.8193655,1.8193655,10.901148,1.9173129,0.7409841,0.5368468,0.3327096,1.04719,0.7768165,2.315199
DiT_256/438.png,1.9615638,2.9525676,2.9525676,2.9525676,8.349503,2.8967083,1.1844548,1.2148483,1.2452419,1.2908323,1.2206109,2.769923
DiT_256/439.png,0.56959796,2.1125736,2.1125736,2.1125736,14.362928,1.8979163,0.42854056,0.55325305,0.6779655,0.8650343,0.64742863,2.6620462
DiT_256/44.png,0.030950695,1.3622072,1.3622072,1.3622072,16.870268,1.3822595,0.071346946,0.18943897,0.307531,0.48466903,0.24470747,2.4694247
DiT_256/440.png,-0.4334863,-0.87663627,-0.4334863,-0.4334863,13.353179,0.42971167,-0.47871196,-0.5277126,-0.5767132,-0.40521103,-0.5426446,1.6468071
DiT_256/441.png,0.9711704,1.097718,1.097718,1.097718,5.326783,1.6884577,0.4554337,0.4254806,0.3955275,0.50036335,0.43107757,1.6714385
DiT_256/442.png,-1.5883533,1.1296669,1.1296669,1.1296669,11.821139,0.7960958,-0.69478524,-0.3914772,-0.08816913,0.36679298,-0.6740337,2.0610456
DiT_256/443.png,0.08648825,0.9601425,0.9601425,0.9601425,13.9886875,1.2503113,0.03526756,0.10543683,0.1756061,0.28086,0.12386465,2.1259232
DiT_256/444.png,-0.32198146,1.526938,1.526938,1.526938,23.94982,1.3207656,-0.062875554,0.11742376,0.29772305,0.56817204,0.17011037,2.995893
DiT_256/445.png,0.2752789,0.99388176,0.99388176,0.99388176,10.224603,1.339942,0.12559696,0.1748443,0.22409165,0.29796267,0.18992631,1.9099418
DiT_256/446.png,2.278001,3.1625736,3.1625736,3.1625736,6.861336,3.151177,1.3591945,1.3700776,1.3809608,1.3972856,1.3708177,2.812438
DiT_256/447.png,-0.30536342,0.8120455,0.8120455,0.8120455,7.40357,1.0446812,-0.16409102,-0.058411084,0.04726886,0.20578878,-0.07382576,1.6714809
DiT_256/448.png,0.65972185,1.0001161,1.0001161,1.0001161,10.93608,1.5094068,0.30003878,0.30034852,0.3006583,0.30112287,0.30034912,1.9550335
DiT_256/449.png,2.3686092,0.9374238,2.3686092,2.3686092,18.336082,2.368842,1.0617021,0.83531404,0.608926,1.4012843,1.1253138,3.0329552
DiT_256/45.png,1.0881844,1.5615262,1.5615262,1.5615262,19.763245,1.9124343,0.5787726,0.5807533,0.582734,0.58570504,0.5807778,2.7388346
DiT_256/450.png,0.44997945,2.053769,2.053769,2.053769,14.424288,1.8247274,0.36561587,0.49979016,0.6339645,0.83522594,0.608269,2.6366224
DiT_256/451.png,0.44788423,1.9722893,1.9722893,1.9722893,6.999297,1.790555,0.35227954,0.47846347,0.6046474,0.7939233,0.57480365,2.1721392
DiT_256/452.png,0.7280599,1.7747263,1.7747263,1.7747263,20.07023,1.8298913,0.44867516,0.5187044,0.5887336,0.69377744,0.54904556,2.8539412
DiT_256/453.png,-0.07493952,0.50364745,0.50364745,0.50364745,15.3601265,1.0202194,-0.10700257,-0.062299,-0.017595425,0.049459938,-0.06925247,2.0469358
DiT_256/454.png,1.1737503,1.0162332,1.1737503,1.1737503,14.9800415,1.7582929,0.5344636,0.47012907,0.40579456,0.6309654,0.4957766,2.2727654
DiT_256/455.png,-0.17883848,-1.1537919,-0.17883848,-0.17883848,7.4738383,0.46732357,-0.40594053,-0.51587355,-0.6258065,-0.24104102,-0.5895605,1.3386691
DiT_256/456.png,2.708301,2.6877968,2.708301,2.708301,13.174289,3.1905885,1.4811826,1.38845,1.2957174,1.6202817,1.4412533,2.9024363
DiT_256/457.png,0.57579017,0.31579894,0.57579017,0.57579017,5.4919734,1.2396839,0.15809622,0.09985114,0.04160605,0.24546388,0.1143426,1.4701517
DiT_256/458.png,0.18340525,0.70049536,0.70049536,0.70049536,9.047503,1.1956645,0.039519846,0.07086941,0.10221898,0.14924332,0.07641445,1.725421
DiT_256/459.png,2.8453658,2.5722811,2.8453658,2.8453658,9.571486,3.221876,1.5254714,1.4033546,1.2812378,1.7086465,1.4937663,2.7754576
DiT_256/46.png,-0.8357976,-0.27193502,-0.27193502,-0.27193502,10.505751,0.4627847,-0.56831145,-0.50413316,-0.43995488,-0.34368744,-0.52965736,1.5035247
DiT_256/460.png,1.0590246,-0.64032996,1.0590246,1.0590246,14.089659,1.2121531,0.23077297,0.01328668,-0.20419961,0.5570024,0.020510435,2.1711454
DiT_256/461.png,2.2837074,2.009536,2.2837074,2.2837074,7.306004,2.6921823,1.1864252,1.0796763,0.97292733,1.3465486,1.1492531,2.3489168
DiT_256/462.png,0.7468777,0.14135149,0.7468777,0.7468777,8.247652,1.2668718,0.20877711,0.1107865,0.01279588,0.35576305,0.1378161,1.6955665
DiT_256/463.png,-0.70773065,0.41966113,0.41966113,0.41966113,1.8215,0.75533,-0.40534434,-0.28756404,-0.16978373,0.006886772,-0.36997825,1.2051172
DiT_256/464.png,1.0384655,1.9933519,1.9933519,1.9933519,6.952636,2.0553162,0.6220037,0.6741741,0.72634447,0.80460006,0.6910893,2.1802425
DiT_256/465.png,2.8334768,2.466051,2.8334768,2.8334768,8.835035,3.1733809,1.5039515,1.3725979,1.2412444,1.7009819,1.476718,2.7289884
DiT_256/466.png,2.3903124,2.0718317,2.3903124,2.3903124,5.4028697,2.7740846,1.244008,1.1298292,1.0156503,1.4152763,1.2091659,2.3059437
DiT_256/467.png,-0.8718442,1.5095283,1.5095283,1.5095283,27.52134,1.1415565,-0.3136684,-0.06423545,0.18519752,0.559347,-0.10423651,3.2260554
DiT_256/468.png,0.71906054,1.1745547,1.1745547,1.1745547,16.322647,1.598954,0.35334468,0.36368817,0.37403163,0.38954684,0.3643567,2.3571417
DiT_256/469.png,1.4535623,0.645477,1.4535623,1.4535623,11.534083,1.7785692,0.6043573,0.4663564,0.32835552,0.81135863,0.580875,2.1828372
DiT_256/47.png,1.4440407,2.0867934,2.0867934,2.0867934,11.804104,2.2850282,0.81924397,0.82859313,0.83794236,0.85196614,0.82913935,2.4986022
DiT_256/470.png,1.9292653,1.2323378,1.9292653,1.9292653,6.2072096,2.2223618,0.90828043,0.7684396,0.62859875,1.1180418,0.88591385,2.1080146
DiT_256/471.png,0.4340063,1.1115557,1.1115557,1.1115557,13.313054,1.4503338,0.21512331,0.25583446,0.2965456,0.35761228,0.26615754,2.1444118
DiT_256/472.png,-0.25084075,-0.5182549,-0.25084075,-0.25084075,7.9339375,0.6128112,-0.34178686,-0.3780045,-0.41422206,-0.28746048,-0.38618034,1.3469589
DiT_256/473.png,1.8656504,2.1287572,2.1287572,2.1287572,4.2748685,2.5145586,1.015892,0.9751337,0.9343754,1.0770296,0.98548067,2.1096613
DiT_256/474.png,-0.62986267,0.42406505,0.42406505,0.42406505,13.274017,0.7837277,-0.36953393,-0.26134732,-0.15316074,0.009119145,-0.33046648,1.8875631
DiT_256/475.png,1.5284266,1.9849143,1.9849143,1.9849143,13.988563,2.2872226,0.8418332,0.8299731,0.8181131,0.85962325,0.8308519,2.5768175
DiT_256/476.png,1.2666981,1.5785992,1.5785992,1.5785992,19.147766,2.0045722,0.66192967,0.6426239,0.62331814,0.69088835,0.6449516,2.7070441
DiT_256/477.png,1.2470326,2.129298,2.129298,2.129298,4.9007406,2.2066505,0.7368007,0.775861,0.8149214,0.87351197,0.78536654,2.1419327
DiT_256/478.png,0.48830184,1.9724126,1.9724126,1.9724126,7.050369,1.8071227,0.37053818,0.4915232,0.61250824,0.7939858,0.5803155,2.174959
DiT_256/479.png,1.0779859,1.6791439,1.6791439,1.6791439,6.439894,1.9519333,0.5920565,0.60727644,0.6224963,0.64532614,0.6087235,1.997589
DiT_256/48.png,-0.69454736,1.9944934,1.9944934,1.9944934,19.753534,1.40151,-0.15990733,0.115831524,0.3915704,0.8051787,0.19532445,2.9366522
DiT_256/480.png,-0.34147695,-0.16565518,-0.16565518,-0.16565518,4.2709937,0.6858969,-0.32906926,-0.31785336,-0.30663747,-0.28981358,-0.3186394,1.1479032
DiT_256/481.png,1.6254022,2.3719113,2.3719113,2.3719113,5.6802044,2.4878268,0.94444823,0.9593185,0.97418875,0.9964941,0.96069986,2.3103297
